sample_accession	run_accession	library_layout	organism	Platform	UMI	study_accession	Tissue	Covariate	Age	integration_group	TissueNote	Source	bam10x	Comment	biosample	Organ
SRS5090836	SRR9675716	PAIRED	Homo sapiens	10xv2	YES	SRP151023	Retina	NA	-140	Early	NA	Tissue	NA		SAMN12262284	Eye
SRS3443571	SRR7405860	PAIRED	Homo sapiens	10xv2	YES	SRP151023	Retina	NA	-196	Early	NA	Tissue	NA		SAMN09464583	Eye
SRS3443573	SRR7405863	PAIRED	Homo sapiens	10xv2	YES	SRP151023	Retina	NA	-182	Early	NA	Tissue	NA		SAMN09464580	Eye
SRS51410250000	SRR9735478	PAIRED	Homo sapiens	10xv2	YES	SRP170761	Retina	NA	8	Early	macula	Tissue	NA		SAMN12344580	Eye
SRS51410250000	SRR9735479	PAIRED	Homo sapiens	10xv2	YES	SRP170761	Retina	NA	8	Early	macula	Tissue	NA		SAMN12344580	Eye
SRS51410250000	SRR9735481	PAIRED	Homo sapiens	10xv2	YES	SRP170761	Retina	NA	8	Early	macula	Tissue	NA		SAMN12344580	Eye
SRS51410250000	SRR9735482	PAIRED	Homo sapiens	10xv2	YES	SRP170761	Retina	NA	8	Early	macula	Tissue	NA		SAMN12344580	Eye
SRS51410250000	SRR9735483	PAIRED	Homo sapiens	10xv2	YES	SRP170761	Retina	NA	8	Early	macula	Tissue	NA		SAMN12344580	Eye
SRS51410250000	SRR9735484	PAIRED	Homo sapiens	10xv2	YES	SRP170761	Retina	NA	8	Early	macula	Tissue	NA		SAMN12344580	Eye
SRS51410250000	SRR9735485	PAIRED	Homo sapiens	10xv2	YES	SRP170761	Retina	NA	8	Early	macula	Tissue	NA		SAMN12344580	Eye
SRS51410250001	SRR9735486	PAIRED	Homo sapiens	10xv2	YES	SRP170761	Retina	NA	8	Early	periphery	Tissue	NA		SAMN12344579	Eye
SRS51410250001	SRR9735487	PAIRED	Homo sapiens	10xv2	YES	SRP170761	Retina	NA	8	Early	periphery	Tissue	NA		SAMN12344579	Eye
SRS51410250001	SRR9735488	PAIRED	Homo sapiens	10xv2	YES	SRP170761	Retina	NA	8	Early	periphery	Tissue	NA		SAMN12344579	Eye
SRS51410250001	SRR9735489	PAIRED	Homo sapiens	10xv2	YES	SRP170761	Retina	NA	8	Early	periphery	Tissue	NA		SAMN12344579	Eye
SRS51410250001	SRR9735490	PAIRED	Homo sapiens	10xv2	YES	SRP170761	Retina	NA	8	Early	periphery	Tissue	NA		SAMN12344579	Eye
SRS51410250001	SRR9735491	PAIRED	Homo sapiens	10xv2	YES	SRP170761	Retina	NA	8	Early	periphery	Tissue	NA		SAMN12344579	Eye
SRS51410250001	SRR9735492	PAIRED	Homo sapiens	10xv2	YES	SRP170761	Retina	NA	8	Early	periphery	Tissue	NA		SAMN12344579	Eye
SRS51410250001	SRR9735493	PAIRED	Homo sapiens	10xv2	YES	SRP170761	Retina	NA	8	Early	periphery	Tissue	NA		SAMN12344579	Eye
SRS51410250000	SRR9735480	PAIRED	Homo sapiens	10xv2	YES	SRP170761	Retina	NA	8	Early	macula	Tissue	NA		SAMN12344580	Eye
SRS866907	SRR1853183	PAIRED	Mus musculus	DropSeq	YES	SRP050054	Retina	retina6	14	Late	NA	Tissue	NA		SAMN03393383	Eye
SRS1397477	SRR3375552	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849582	Eye
SRS1397471	SRR3375558	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849491	Eye
SRS1397470	SRR3375560	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849493	Eye
SRS1397447	SRR3375582	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849517	Eye
SRS1397428	SRR3375604	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849419	Eye
SRS1397427	SRR3375606	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849421	Eye
SRS1397389	SRR3375640	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849550	Eye
SRS1397376	SRR3375653	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849438	Eye
SRS1397371	SRR3375659	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849443	Eye
SRS1397364	SRR3375672	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849450	Eye
SRS1397338	SRR3375721	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849476	Eye
SRS1397335	SRR3375725	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849478	Eye
SRS1397332	SRR3375733	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849482	Eye
SRS1397331	SRR3375735	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849483	Eye
SRS1397327	SRR3375743	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849489	Eye
SRS1397322	SRR3375753	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849487	Eye
SRS1397308	SRR3375778	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849601	Eye
SRS1397288	SRR3375805	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849376	Eye
SRS1397284	SRR3375809	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849380	Eye
SRS1397281	SRR3375812	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849383	Eye
SRS1397274	SRR3375819	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849390	Eye
SRS1397269	SRR3375824	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849395	Eye
SRS1397258	SRR3375835	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849346	Eye
SRS1397251	SRR3375842	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849353	Eye
SRS1397243	SRR3375850	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849361	Eye
SRS1397234	SRR3375859	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849326	Eye
SRS1397194	SRR3375864	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849329	Eye
SRS1397192	SRR3375866	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849331	Eye
SRS1467263	SRR3587533	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch1	17	Late	NA	Tissue	NA		SAMN05177363	Eye
SRS1467267	SRR3587537	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch1	17	Late	NA	Tissue	NA		SAMN05177367	Eye
SRS1467268	SRR3587538	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch1	17	Late	NA	Tissue	NA		SAMN05177368	Eye
SRS1467279	SRR3587549	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch1	17	Late	NA	Tissue	NA		SAMN05177382	Eye
SRS1467281	SRR3587551	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch1	17	Late	NA	Tissue	NA		SAMN05177330	Eye
SRS1467291	SRR3587560	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch1	17	Late	NA	Tissue	NA		SAMN05177336	Eye
SRS1467294	SRR3587563	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch1	17	Late	NA	Tissue	NA		SAMN05177339	Eye
SRS1467311	SRR3587580	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch1	17	Late	NA	Tissue	NA		SAMN05177356	Eye
SRS1467326	SRR3587595	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch1	17	Late	NA	Tissue	NA		SAMN05177311	Eye
SRS1467330	SRR3587599	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch1	17	Late	NA	Tissue	NA		SAMN05177315	Eye
SRS1467347	SRR3587616	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch1	17	Late	NA	Tissue	NA		SAMN05177626	Eye
SRS1467361	SRR3587630	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch1	17	Late	NA	Tissue	NA		SAMN05177640	Eye
SRS1467370	SRR3587639	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch1	17	Late	NA	Tissue	NA		SAMN05177649	Eye
SRS1467393	SRR3587662	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch1	17	Late	NA	Tissue	NA		SAMN05177672	Eye
SRS1467402	SRR3587672	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch1	17	Late	NA	Tissue	NA		SAMN05177682	Eye
SRS1467409	SRR3587679	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch1	17	Late	NA	Tissue	NA		SAMN05177390	Eye
SRS1467413	SRR3587682	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch1	17	Late	NA	Tissue	NA		SAMN05177393	Eye
SRS1467417	SRR3587686	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch1	17	Late	NA	Tissue	NA		SAMN05177397	Eye
SRS1467419	SRR3587689	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch1	17	Late	NA	Tissue	NA		SAMN05177400	Eye
SRS1467428	SRR3587698	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch1	17	Late	NA	Tissue	NA		SAMN05177403	Eye
SRS1467433	SRR3587701	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch1	17	Late	NA	Tissue	NA		SAMN05177412	Eye
SRS1467438	SRR3587707	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch1	17	Late	NA	Tissue	NA		SAMN05177596	Eye
SRS1467450	SRR3587720	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch1	17	Late	NA	Tissue	NA		SAMN05177609	Eye
SRS1467455	SRR3587724	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch2	17	Late	NA	Tissue	NA		SAMN05177613	Eye
SRS1467462	SRR3587731	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch2	17	Late	NA	Tissue	NA		SAMN05177618	Eye
SRS1467469	SRR3587738	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch2	17	Late	NA	Tissue	NA		SAMN05177448	Eye
SRS1467506	SRR3587775	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch2	17	Late	NA	Tissue	NA		SAMN05177485	Eye
SRS1467509	SRR3587778	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch2	17	Late	NA	Tissue	NA		SAMN05177488	Eye
SRS1467518	SRR3587787	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch2	17	Late	NA	Tissue	NA		SAMN05177499	Eye
SRS1467525	SRR3587795	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch2	17	Late	NA	Tissue	NA		SAMN05177505	Eye
SRS1467551	SRR3587820	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch2	17	Late	NA	Tissue	NA		SAMN05177530	Eye
SRS1467552	SRR3587821	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch2	17	Late	NA	Tissue	NA		SAMN05177531	Eye
SRS1467560	SRR3587829	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch2	17	Late	NA	Tissue	NA		SAMN05177419	Eye
SRS1467562	SRR3587831	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch2	17	Late	NA	Tissue	NA		SAMN05177421	Eye
SRS1467568	SRR3587837	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch2	17	Late	NA	Tissue	NA		SAMN05177427	Eye
SRS1467570	SRR3587839	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch2	17	Late	NA	Tissue	NA		SAMN05177429	Eye
SRS1467577	SRR3587846	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch2	17	Late	NA	Tissue	NA		SAMN05177439	Eye
SRS1467591	SRR3587860	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch2	17	Late	NA	Tissue	NA		SAMN05177569	Eye
SRS1467592	SRR3587862	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch2	17	Late	NA	Tissue	NA		SAMN05177571	Eye
SRS1467610	SRR3587879	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch2	17	Late	NA	Tissue	NA		SAMN05177588	Eye
SRS1467615	SRR3587884	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch2	17	Late	NA	Tissue	NA		SAMN05177534	Eye
SRS1467621	SRR3587890	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP075720	Retina	Batch2	17	Late	NA	Tissue	NA		SAMN05177540	Eye
SRS1467254	SRR3587505	PAIRED	Mus musculus	DropSeq	YES	SRP075719	Retina	Batch2	17	Late	NA	Tissue	NA		SAMN05177290	Eye
SRS2166279	SRR5508617	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891564	Eye
SRS2166282	SRR5508620	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891561	Eye
SRS2166284	SRR5508622	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891556	Eye
SRS2166291	SRR5508629	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891549	Eye
SRS2166319	SRR5508649	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891529	Eye
SRS2166311	SRR5508650	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891528	Eye
SRS2166323	SRR5508661	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891517	Eye
SRS2166325	SRR5508663	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891515	Eye
SRS2166326	SRR5508665	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891513	Eye
SRS2166341	SRR5508679	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891430	Eye
SRS2166344	SRR5508683	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891426	Eye
SRS2166348	SRR5508688	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891421	Eye
SRS2166367	SRR5508706	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891410	Eye
SRS2166369	SRR5508708	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891378	Eye
SRS2166371	SRR5508710	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891376	Eye
SRS2166384	SRR5508721	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891365	Eye
SRS2166393	SRR5508730	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891356	Eye
SRS2166408	SRR5508732	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891626	Eye
SRS2166405	SRR5508745	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891613	Eye
SRS2166421	SRR5508759	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891599	Eye
SRS2166429	SRR5508767	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891495	Eye
SRS2166435	SRR5508772	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891487	Eye
SRS2166440	SRR5508778	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891793	Eye
SRS2166464	SRR5508800	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891347	Eye
SRS2166472	SRR5508810	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891759	Eye
SRS2166508	SRR5508846	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891444	Eye
SRS2166513	SRR5508851	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891439	Eye
SRS2166661	SRR5508854	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891655	Eye
SRS2166705	SRR5508902	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891270	Eye
SRS2166712	SRR5508906	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891504	Eye
SRS2166715	SRR5508909	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891501	Eye
SRS2166719	SRR5508915	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891594	Eye
SRS2166731	SRR5508928	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891581	Eye
SRS2166755	SRR5508951	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891341	Eye
SRS2166764	SRR5508959	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891333	Eye
SRS2166773	SRR5508969	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891323	Eye
SRS2166781	SRR5508975	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891680	Eye
SRS2166784	SRR5508979	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891684	Eye
SRS2166793	SRR5508990	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891669	Eye
SRS2166794	SRR5508992	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891667	Eye
SRS2166801	SRR5508997	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891662	Eye
SRS2166807	SRR5509003	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891319	Eye
SRS2166836	SRR5509029	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891293	Eye
SRS2166853	SRR5509044	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891705	Eye
SRS2166854	SRR5509045	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891704	Eye
SRS2166864	SRR5509058	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891691	Eye
SRS2166872	SRR5509068	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891741	Eye
SRS2166889	SRR5509083	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891726	Eye
SRS2166911	SRR5509106	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891394	Eye
SRS2166923	SRR5509117	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891801	Eye
SRS2166930	SRR5509125	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891792	Eye
SRS2166941	SRR5509137	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891780	Eye
SRS2166947	SRR5509143	SINGLE	Homo sapiens	SMARTerSeq_v3	NO	SRP106476	Retina	NA	90	Late	NA	Organoid	NA		SAMN06891774	Eye
#SRS2728696	SRR6338839	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP125998	Retina	rep1	63	Late	NA	Tissue	NA		SAMN08122631	Eye
#SRS2728699	SRR6338842	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP125998	Retina	rep1	63	Late	NA	Tissue	NA		SAMN08122628	Eye
#SRS2728701	SRR6338844	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP125998	Retina	rep2	63	Late	NA	Tissue	NA		SAMN08122626	Eye
#SRS2728707	SRR6338850	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP125998	Retina	rep2	7	Early	NA	Tissue	NA		SAMN08122620	Eye
#SRS2728712	SRR6338855	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP125998	Retina	rep2	7	Early	NA	Tissue	NA		SAMN08122615	Eye
SRS3106628	SRR6916776	PAIRED	Homo sapiens	SMARTSeq_v4	NO	SRP136739	Retina	NA	90	Late	NA	Organoid	NA		SAMN08816337	Eye
SRS3106641	SRR6916789	PAIRED	Homo sapiens	SMARTSeq_v4	NO	SRP136739	Retina	NA	90	Late	NA	Organoid	NA		SAMN08816371	Eye
SRS3106655	SRR6916803	PAIRED	Homo sapiens	SMARTSeq_v4	NO	SRP136739	Retina	NA	90	Late	NA	Organoid	NA		SAMN08816332	Eye
SRS3106665	SRR6916813	PAIRED	Homo sapiens	SMARTSeq_v4	NO	SRP136739	Retina	NA	90	Late	NA	Organoid	NA		SAMN08816322	Eye
SRS3106670	SRR6916818	PAIRED	Homo sapiens	SMARTSeq_v4	NO	SRP136739	Retina	NA	90	Late	NA	Organoid	NA		SAMN08816297	Eye
SRS3106674	SRR6916822	PAIRED	Homo sapiens	SMARTSeq_v4	NO	SRP136739	Retina	NA	90	Late	NA	Organoid	NA		SAMN08816293	Eye
SRS3106677	SRR6916825	PAIRED	Homo sapiens	SMARTSeq_v4	NO	SRP136739	Retina	NA	90	Late	NA	Organoid	NA		SAMN08816290	Eye
SRS3106683	SRR6916831	PAIRED	Homo sapiens	SMARTSeq_v4	NO	SRP136739	Retina	NA	90	Late	NA	Organoid	NA		SAMN08816317	Eye
SRS3106685	SRR6916833	PAIRED	Homo sapiens	SMARTSeq_v4	NO	SRP136739	Retina	NA	90	Late	NA	Organoid	NA		SAMN08816315	Eye
SRS3106702	SRR6916850	PAIRED	Homo sapiens	SMARTSeq_v4	NO	SRP136739	Retina	NA	90	Late	NA	Organoid	NA		SAMN08816347	Eye
SRS3106703	SRR6916851	PAIRED	Homo sapiens	SMARTSeq_v4	NO	SRP136739	Retina	NA	90	Late	NA	Organoid	NA		SAMN08816346	Eye
#SRS3669094	SRR7692552	PAIRED	Macaca fascicularis	10xv2	YES	SRP157927	Retina	Macaque2	1000	Late	NA	Tissue	M2Fovea2.bam		SAMN09832135	Eye
#SRS3669097	SRR7692554	PAIRED	Macaca fascicularis	10xv2	YES	SRP157927	Retina	Macaque2	1000	Late	NA	Tissue	M2Fovea4.bam		SAMN09832133	Eye
#SRS3669103	SRR7692559	PAIRED	Macaca fascicularis	10xv2	YES	SRP157927	Retina	Macaque3	1000	Late	NA	Tissue	M3Fovea1.bam		SAMN09832128	Eye
SRS3674978	SRR7699771	PAIRED	Mus musculus	10xv2	YES	SRP158081	Retina	Rep1	-7	Early	NA	Tissue	E12.bam		SAMN09840344	Eye
SRS3675012	SRR7699808	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP158081	Retina	Rep1	-5	Early	NA	Tissue	NA		SAMN09840352	Eye
SRS3675016	SRR7699812	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP158081	Retina	Rep1	-5	Early	NA	Tissue	NA		SAMN09840392	Eye
SRS3675028	SRR7699824	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP158081	Retina	Rep1	-5	Early	NA	Tissue	NA		SAMN09840380	Eye
