sample_accession	run_accession	library_layout	organism	Platform	UMI	study_accession	Tissue	Covariate	Age	integration_group	TissueNote	Source	bam10x	Comment	biosample	Organ
SRS5050610	SRR9628356	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3917362: Mac1cell_R46_C4; Homo sapiens; RNA-Seq | NA | Mac1cell_R46_C4	Tissue	NA	NA	SAMN12188645	Eye
SRS5050609	SRR9628355	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3917361: Mac1cell_R46_C44; Homo sapiens; RNA-Seq | NA | Mac1cell_R46_C44	Tissue	NA	NA	SAMN12188646	Eye
SRS5050608	SRR9628354	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3917360: Mac1cell_R46_C43; Homo sapiens; RNA-Seq | NA | Mac1cell_R46_C43	Tissue	NA	NA	SAMN12188690	Eye
SRS5050607	SRR9634288	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3916991: Mac1cell_R26_C45; Homo sapiens; RNA-Seq | NA | Mac1cell_R26_C45	Tissue	NA	NA	SAMN12188092	Eye
SRS5050606	SRR9634287	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3916990: Mac1cell_R26_C33; Homo sapiens; RNA-Seq | NA | Mac1cell_R26_C33	Tissue	NA	NA	SAMN12187967	Eye
SRS5050605	SRR9634286	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3916989: Mac1cell_R26_C28; Homo sapiens; RNA-Seq | NA | Mac1cell_R26_C28	Tissue	NA	NA	SAMN12187969	Eye
SRS5050604	SRR9634285	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3916988: Mac1cell_R26_C23; Homo sapiens; RNA-Seq | NA | Mac1cell_R26_C23	Tissue	NA	NA	SAMN12188089	Eye
SRS5050603	SRR9634284	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3916987: Mac1cell_R26_C13; Homo sapiens; RNA-Seq | NA | Mac1cell_R26_C13	Tissue	NA	NA	SAMN12188090	Eye
SRS5050602	SRR9634283	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3916986: Mac1cell_R25_C9; Homo sapiens; RNA-Seq | NA | Mac1cell_R25_C9	Tissue	NA	NA	SAMN12188091	Eye
SRS5050600	SRR9634282	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3916985: Mac1cell_R25_C68; Homo sapiens; RNA-Seq | NA | Mac1cell_R25_C68	Tissue	NA	NA	SAMN12187971	Eye
SRS5050598	SRR9634281	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P1	Adult	NA	GSM3916984: Mac1cell_R25_C67; Homo sapiens; RNA-Seq | NA | Mac1cell_R25_C67	Tissue	NA	NA	SAMN12187972	Eye
SRS5050601	SRR9632866	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922831: Per_R46_C63; Homo sapiens; RNA-Seq | NA | Per_R46_C63	Tissue	NA	NA	SAMN12201296	Eye
SRS5050599	SRR9632865	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922830: Per_R46_C62; Homo sapiens; RNA-Seq | NA | Per_R46_C62	Tissue	NA	NA	SAMN12201297	Eye
SRS5050597	SRR9632864	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922829: Per_R46_C61; Homo sapiens; RNA-Seq | NA | Per_R46_C61	Tissue	NA	NA	SAMN12201298	Eye
SRS5050596	SRR9632863	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922828: Per_R46_C60; Homo sapiens; RNA-Seq | NA | Per_R46_C60	Tissue	NA	NA	SAMN12201299	Eye
SRS5050594	SRR9632862	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922827: Per_R46_C45; Homo sapiens; RNA-Seq | NA | Per_R46_C45	Tissue	NA	NA	SAMN12201349	Eye
SRS5050595	SRR9632861	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922826: Per_R46_C41; Homo sapiens; RNA-Seq | NA | Per_R46_C41	Tissue	NA	NA	SAMN12201350	Eye
SRS5050593	SRR9632860	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922825: Per_R46_C23; Homo sapiens; RNA-Seq | NA | Per_R46_C23	Tissue	NA	NA	SAMN12201351	Eye
SRS5050592	SRR9632859	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922824: Per_R46_C22; Homo sapiens; RNA-Seq | NA | Per_R46_C22	Tissue	NA	NA	SAMN12201352	Eye
SRS5050591	SRR9631865	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922391: Mac_R59_C55; Homo sapiens; RNA-Seq | NA | Mac_R59_C55	Tissue	NA	NA	SAMN12201824	Eye
SRS5050590	SRR9631864	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922390: Mac_R59_C54; Homo sapiens; RNA-Seq | NA | Mac_R59_C54	Tissue	NA	NA	SAMN12201825	Eye
SRS5050589	SRR9631863	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922389: Mac_R59_C33; Homo sapiens; RNA-Seq | NA | Mac_R59_C33	Tissue	NA	NA	SAMN12201826	Eye
SRS5050588	SRR9631862	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922388: Mac_R59_C32; Homo sapiens; RNA-Seq | NA | Mac_R59_C32	Tissue	NA	NA	SAMN12201827	Eye
SRS5050587	SRR9631861	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922387: Mac_R59_C31; Homo sapiens; RNA-Seq | NA | Mac_R59_C31	Tissue	NA	NA	SAMN12201828	Eye
SRS5050586	SRR9631860	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922386: Mac_R59_C2; Homo sapiens; RNA-Seq | NA | Mac_R59_C2	Tissue	NA	NA	SAMN12201829	Eye
SRS5050584	SRR9631859	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922385: Mac_R59_C26; Homo sapiens; RNA-Seq | NA | Mac_R59_C26	Tissue	NA	NA	SAMN12201830	Eye
SRS5050585	SRR9631858	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3922384: Mac_R59_C11; Homo sapiens; RNA-Seq | NA | Mac_R59_C11	Tissue	NA	NA	SAMN12201832	Eye
SRS5050583	SRR9631025	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3921951: sample_R66_C57; Homo sapiens; RNA-Seq | NA | sample_R66_C57	Tissue	NA	NA	SAMN12200497	Eye
SRS5050582	SRR9631024	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3921950: sample_R66_C54; Homo sapiens; RNA-Seq | NA | sample_R66_C54	Tissue	NA	NA	SAMN12200498	Eye
SRS5050581	SRR9631023	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3921949: sample_R66_C47; Homo sapiens; RNA-Seq | NA | sample_R66_C47	Tissue	NA	NA	SAMN12200499	Eye
SRS5050580	SRR9631022	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3921948: sample_R66_C46; Homo sapiens; RNA-Seq | NA | sample_R66_C46	Tissue	NA	NA	SAMN12200500	Eye
SRS5050579	SRR9631021	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3921947: sample_R66_C43; Homo sapiens; RNA-Seq | NA | sample_R66_C43	Tissue	NA	NA	SAMN12200501	Eye
SRS5050578	SRR9631020	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3921946: sample_R66_C38; Homo sapiens; RNA-Seq | NA | sample_R66_C38	Tissue	NA	NA	SAMN12200502	Eye
SRS5050577	SRR9631019	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3921945: sample_R66_C31; Homo sapiens; RNA-Seq | NA | sample_R66_C31	Tissue	NA	NA	SAMN12200503	Eye
SRS5050576	SRR9631018	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3921944: sample_R66_C29; Homo sapiens; RNA-Seq | NA | sample_R66_C29	Tissue	NA	NA	SAMN12200504	Eye
SRS5050575	SRR9630513	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3921679: sample_R55_C9; Homo sapiens; RNA-Seq | NA | sample_R55_C9	Tissue	NA	NA	SAMN12200787	Eye
SRS5050574	SRR9630512	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3921678: sample_R55_C69; Homo sapiens; RNA-Seq | NA | sample_R55_C69	Tissue	NA	NA	SAMN12200788	Eye
SRS5050573	SRR9630511	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3921677: sample_R55_C65; Homo sapiens; RNA-Seq | NA | sample_R55_C65	Tissue	NA	NA	SAMN12200789	Eye
SRS5050571	SRR9630510	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3921676: sample_R55_C56; Homo sapiens; RNA-Seq | NA | sample_R55_C56	Tissue	NA	NA	SAMN12200790	Eye
SRS5050572	SRR9630509	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3921675: sample_R55_C54; Homo sapiens; RNA-Seq | NA | sample_R55_C54	Tissue	NA	NA	SAMN12200791	Eye
SRS5050570	SRR9630508	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3921674: sample_R55_C4; Homo sapiens; RNA-Seq | NA | sample_R55_C4	Tissue	NA	NA	SAMN12200792	Eye
SRS5050568	SRR9630507	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3921673: sample_R55_C43; Homo sapiens; RNA-Seq | NA | sample_R55_C43	Tissue	NA	NA	SAMN12200793	Eye
SRS5050569	SRR9630506	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3921672: sample_R55_C40; Homo sapiens; RNA-Seq | NA | sample_R55_C40	Tissue	NA	NA	SAMN12200794	Eye
SRS5050567	SRR9629585	SINGLE	Homo sapiens	SCRBSeq	No	SRP212788	Retina	P3	Adult	NA	GSM3921231: sample_R36_C68; Homo sapiens; RNA-Seq | NA | sample_R36_C68	Tissue	NA	NA	SAMN12199667	Eye
